"extension","instruction form","class","level0","level1","level2"
"avx512f","VFNMSUB132SS X, X, K, X","turbo0","1153325040","0","0"
"avx512f","VFNMSUB132SS mem, X, K, X","turbo0","1311103684","0","0"
"avx512f","VFNMSUB213PD X, X, K, X","turbo0","1215662236","0","0"
"avx512f","VFNMSUB213PD Y, Y, K, Y","turbo0","1215116019","0","0"
"avx512f","VFNMSUB213PD Z, Z, K, Z","turbo2","550238","27192","1147815317"
"avx512f","VFNMSUB213PD mem, X, K, X","turbo0","1311589926","0","0"
"avx512f","VFNMSUB213PD mem, Y, K, Y","turbo0","1312856711","0","0"
"avx512f","VFNMSUB213PD mem, Z, K, Z","turbo1","577232","1221929641","0"
"avx512f","VFNMSUB213PS X, X, K, X","turbo0","1215856388","0","0"
"avx512f","VFNMSUB213PS Y, Y, K, Y","turbo0","1215479348","0","0"
"avx512f","VFNMSUB213PS Z, Z, K, Z","turbo2","531203","25812","1117407216"
"avx512f","VFNMSUB213PS mem, X, K, X","turbo0","1312044385","0","0"
"avx512f","VFNMSUB213PS mem, Y, K, Y","turbo0","1313519670","0","0"
"avx512f","VFNMSUB213PS mem, Z, K, Z","turbo1","585282","1221553331","0"
"avx512f","VFNMSUB213SD X, X, K, X","turbo0","1154137272","0","0"
"avx512f","VFNMSUB213SD mem, X, K, X","turbo0","1312032135","0","0"
"avx512f","VFNMSUB213SS X, X, K, X","turbo0","1189839790","0","0"
"avx512f","VFNMSUB213SS mem, X, K, X","turbo0","1311617481","0","0"
"avx512f","VFNMSUB231PD X, X, K, X","turbo0","1267414946","0","0"
"avx512f","VFNMSUB231PD Y, Y, K, Y","turbo0","1215215697","0","0"
"avx512f","VFNMSUB231PD Z, Z, K, Z","turbo2","580757","58092","1127788867"
"avx512f","VFNMSUB231PD mem, X, K, X","turbo0","1312082288","0","0"
"avx512f","VFNMSUB231PD mem, Y, K, Y","turbo0","1312338356","0","0"
"avx512f","VFNMSUB231PD mem, Z, K, Z","turbo1","569726","1221402696","0"
"avx512f","VFNMSUB231PS X, X, K, X","turbo0","1214632000","0","0"
"avx512f","VFNMSUB231PS Y, Y, K, Y","turbo0","1215256476","0","0"
"avx512f","VFNMSUB231PS Z, Z, K, Z","turbo2","523447","59237","1205314854"
"avx512f","VFNMSUB231PS mem, X, K, X","turbo0","1310945691","0","0"
"avx512f","VFNMSUB231PS mem, Y, K, Y","turbo0","1312493575","0","0"
"avx512f","VFNMSUB231PS mem, Z, K, Z","turbo1","585295","1221453702","0"
"avx512f","VFNMSUB231SD X, X, K, X","turbo0","1155158686","0","0"
"avx512f","VFNMSUB231SD mem, X, K, X","turbo0","1311527009","0","0"
"avx512f","VFNMSUB231SS X, X, K, X","turbo0","1153676908","0","0"
"avx512f","VFNMSUB231SS mem, X, K, X","turbo0","1310810003","0","0"
"avx512dq","VFPCLASSPDX imm, X, K, K","turbo0","1105658329","0","0"
"avx512dq","VFPCLASSPDX imm, mem, K, K","turbo0","1117562404","0","0"
"avx512dq","VFPCLASSPDY imm, Y, K, K","turbo0","1105918487","0","0"
"avx512dq","VFPCLASSPDY imm, mem, K, K","turbo0","1117571311","0","0"
"avx512dq","VFPCLASSPDZ imm, Z, K, K","turbo1","609940","1094907088","0"
"avx512dq","VFPCLASSPDZ imm, mem, K, K","turbo1","574779","1115188404","0"
"avx512dq","VFPCLASSPSX imm, X, K, K","turbo0","1199001988","0","0"
"avx512dq","VFPCLASSPSX imm, mem, K, K","turbo0","1188396207","0","0"
"avx512dq","VFPCLASSPSY imm, Y, K, K","turbo0","1181375187","0","0"
"avx512dq","VFPCLASSPSY imm, mem, K, K","turbo0","1183548210","0","0"
"avx512dq","VFPCLASSPSZ imm, Z, K, K","turbo1","604159","1165044028","0"
"avx512dq","VFPCLASSPSZ imm, mem, K, K","turbo1","584004","1184049614","0"
"avx512dq","VFPCLASSSD imm, X, K, K","turbo0","1105624575","0","0"
"avx512dq","VFPCLASSSD imm, mem, K, K","turbo0","1118052308","0","0"
"avx512dq","VFPCLASSSS imm, X, K, K","turbo0","1186828567","0","0"
"avx512dq","VFPCLASSSS imm, mem, K, K","turbo0","1187708236","0","0"
"avx512f","VGATHERDPD mem, K, X","turbo0","1208971159","0","0"
"avx512f","VGATHERDPD mem, K, Y","turbo0","1367139129","0","0"
"avx512f","VGATHERDPD mem, K, Z","turbo1","595916","1491012936","0"
"avx512f","VGATHERDPS mem, K, X","turbo0","1367156113","0","0"
"avx512f","VGATHERDPS mem, K, Y","turbo0","1414207450","0","0"
"avx512f","VGATHERDPS mem, K, Z","turbo1","643191","1878572665","0"
"avx512f","VGATHERQPD mem, K, X","turbo0","1211460015","0","0"
"avx512f","VGATHERQPD mem, K, Y","turbo0","1367578761","0","0"
"avx512f","VGATHERQPD mem, K, Z","turbo1","635698","1490549979","0"
"avx512f","VGATHERQPS mem, K, X","turbo0","1310382546","0","0"
"avx512f","VGATHERQPS mem, K, Y","turbo1","471913","1415242044","0"
"avx512f","VGETEXPPD X, K, X","turbo0","1215089066","0","0"
"avx512f","VGETEXPPD Y, K, Y","turbo0","1215363902","0","0"
"avx512f","VGETEXPPD Z, K, Z","turbo2","521211","27600","1114994213"
"avx512f","VGETEXPPD mem, K, X","turbo0","1311380325","0","0"
"avx512f","VGETEXPPD mem, K, Y","turbo0","1312934789","0","0"
"avx512f","VGETEXPPD mem, K, Z","turbo1","568974","1188227454","0"
"avx512f","VGETEXPPS X, K, X","turbo0","1215127728","0","0"
"avx512f","VGETEXPPS Y, K, Y","turbo0","1215554936","0","0"
"avx512f","VGETEXPPS Z, K, Z","turbo2","603444","62856","1130984743"
"avx512f","VGETEXPPS mem, K, X","turbo0","1312578206","0","0"
"avx512f","VGETEXPPS mem, K, Y","turbo0","1312228929","0","0"
"avx512f","VGETEXPPS mem, K, Z","turbo1","559170","1188653421","0"
"avx512f","VGETEXPSD X, X, K, X","turbo0","1153538337","0","0"
"avx512f","VGETEXPSD mem, X, K, X","turbo0","1312728378","0","0"
"avx512f","VGETEXPSS X, X, K, X","turbo0","1153466190","0","0"
"avx512f","VGETEXPSS mem, X, K, X","turbo0","1311755485","0","0"
"avx512f","VGETMANTPD imm, X, K, X","turbo0","1214463194","0","0"
"avx512f","VGETMANTPD imm, Y, K, Y","turbo0","1214581889","0","0"
"avx512f","VGETMANTPD imm, Z, K, Z","turbo2","578298","34716","1135786174"
"avx512f","VGETMANTPD imm, mem, K, X","turbo0","1304055507","0","0"
"avx512f","VGETMANTPD imm, mem, K, Y","turbo0","1304867213","0","0"
"avx512f","VGETMANTPD imm, mem, K, Z","turbo1","593101","1189952103","0"
"avx512f","VGETMANTPS imm, X, K, X","turbo0","1214592077","0","0"
"avx512f","VGETMANTPS imm, Y, K, Y","turbo0","1214451022","0","0"
"avx512f","VGETMANTPS imm, Z, K, Z","turbo2","556629","27972","1115544208"
"avx512f","VGETMANTPS imm, mem, K, X","turbo0","1303695479","0","0"
"avx512f","VGETMANTPS imm, mem, K, Y","turbo0","1304779124","0","0"
"avx512f","VGETMANTPS imm, mem, K, Z","turbo1","477153","1189529287","0"
"avx512f","VGETMANTSD imm, X, X, K, X","turbo0","1153537998","0","0"
"avx512f","VGETMANTSD imm, mem, X, K, X","turbo0","1304179268","0","0"
"avx512f","VGETMANTSS imm, X, X, K, X","turbo0","1153731485","0","0"
"avx512f","VGETMANTSS imm, mem, X, K, X","turbo0","1303550468","0","0"
"avx512f","VINSERTF32X4 imm, X, Y, K, Y","turbo0","1160370356","0","0"
"avx512f","VINSERTF32X4 imm, X, Z, K, Z","turbo1","571578","1134760048","0"
"avx512f","VINSERTF32X4 imm, mem, Y, K, Y","turbo0","1100522172","0","0"
"avx512f","VINSERTF32X4 imm, mem, Z, K, Z","turbo1","604802","1102496776","0"
"avx512dq","VINSERTF32X8 imm, Y, Z, K, Z","turbo1","558851","1154901571","0"
"avx512dq","VINSERTF32X8 imm, mem, Z, K, Z","turbo1","587537","1100294771","0"
"avx512dq","VINSERTF64X2 imm, X, Y, K, Y","turbo0","1176709656","0","0"
"avx512dq","VINSERTF64X2 imm, X, Z, K, Z","turbo1","624896","1154831494","0"
"avx512dq","VINSERTF64X2 imm, mem, Y, K, Y","turbo0","1111011682","0","0"
"avx512dq","VINSERTF64X2 imm, mem, Z, K, Z","turbo1","598986","1102358953","0"
"avx512f","VINSERTF64X4 imm, Y, Z, K, Z","turbo1","609536","1134580697","0"
"avx512f","VINSERTF64X4 imm, mem, Z, K, Z","turbo1","617522","1100359574","0"
"avx512f","VINSERTI32X4 imm, X, Y, K, Y","turbo0","1159792517","0","0"
"avx512f","VINSERTI32X4 imm, X, Z, K, Z","turbo1","591913","1145536970","0"
"avx512f","VINSERTI32X4 imm, mem, Y, K, Y","turbo0","1102016396","0","0"
"avx512f","VINSERTI32X4 imm, mem, Z, K, Z","turbo1","568334","1117799835","0"
"avx512dq","VINSERTI32X8 imm, Y, Z, K, Z","turbo1","579497","1186461789","0"
"avx512dq","VINSERTI32X8 imm, mem, Z, K, Z","turbo1","629807","1102211831","0"
"avx512dq","VINSERTI64X2 imm, X, Y, K, Y","turbo0","1127798857","0","0"
"avx512dq","VINSERTI64X2 imm, X, Z, K, Z","turbo1","593427","1154320209","0"
"avx512dq","VINSERTI64X2 imm, mem, Y, K, Y","turbo0","1112582059","0","0"
"avx512dq","VINSERTI64X2 imm, mem, Z, K, Z","turbo1","571473","1102859605","0"
"avx512f","VINSERTI64X4 imm, Y, Z, K, Z","turbo1","554112","1134419484","0"
"avx512f","VINSERTI64X4 imm, mem, Z, K, Z","turbo1","568220","1102344385","0"
"avx512f","VMAXPD X, X, K, X","turbo0","1214840496","0","0"
"avx512f","VMAXPD Y, Y, K, Y","turbo0","1215291248","0","0"
"avx512f","VMAXPD Z, Z, K, Z","turbo2","581996","34632","1116907005"
"avx512f","VMAXPD mem, X, K, X","turbo0","1310790552","0","0"
"avx512f","VMAXPD mem, Y, K, Y","turbo0","1312833945","0","0"
"avx512f","VMAXPD mem, Z, K, Z","turbo1","585864","1222377689","0"
"avx512f","VMAXPS X, X, K, X","turbo0","1214835130","0","0"
"avx512f","VMAXPS Y, Y, K, Y","turbo0","1267141633","0","0"
"avx512f","VMAXPS Z, Z, K, Z","turbo2","578359","26076","1117073260"
"avx512f","VMAXPS mem, X, K, X","turbo0","1311329983","0","0"
"avx512f","VMAXPS mem, Y, K, Y","turbo0","1374508548","0","0"
"avx512f","VMAXPS mem, Z, K, Z","turbo1","587710","1221521128","0"
"avx512f","VMAXSD X, X, K, X","turbo0","1153991983","0","0"
"avx512f","VMAXSD mem, X, K, X","turbo0","1311061833","0","0"
"avx512f","VMAXSS X, X, K, X","turbo0","1184887210","0","0"
"avx512f","VMAXSS mem, X, K, X","turbo0","1312143977","0","0"
"avx512f","VMINPD X, X, K, X","turbo0","1215680211","0","0"
"avx512f","VMINPD Y, Y, K, Y","turbo0","1216085284","0","0"
"avx512f","VMINPD Z, Z, K, Z","turbo2","577956","28979","1116413889"
"avx512f","VMINPD mem, X, K, X","turbo0","1311450008","0","0"
"avx512f","VMINPD mem, Y, K, Y","turbo0","1312660862","0","0"
"avx512f","VMINPD mem, Z, K, Z","turbo1","560787","1221319413","0"
"avx512f","VMINPS X, X, K, X","turbo0","1216141707","0","0"
"avx512f","VMINPS Y, Y, K, Y","turbo0","1216076045","0","0"
"avx512f","VMINPS Z, Z, K, Z","turbo2","598246","46620","1129740326"
"avx512f","VMINPS mem, X, K, X","turbo0","1311436389","0","0"
"avx512f","VMINPS mem, Y, K, Y","turbo0","1311824561","0","0"
"avx512f","VMINPS mem, Z, K, Z","turbo1","575038","1221812384","0"
"avx512f","VMINSD X, X, K, X","turbo0","1153624453","0","0"
"avx512f","VMINSD mem, X, K, X","turbo0","1311763711","0","0"
"avx512f","VMINSS X, X, K, X","turbo0","1185575873","0","0"
"avx512f","VMINSS mem, X, K, X","turbo0","1372884244","0","0"
"avx512f","VMOVAPD X, K, X","turbo0","1073042818","0","0"
"avx512f","VMOVAPD X, K, mem","turbo0","1104320248","0","0"
"avx512f","VMOVAPD Y, K, Y","turbo0","1073472504","0","0"
"avx512f","VMOVAPD Y, K, mem","turbo0","1104394471","0","0"
"avx512f","VMOVAPD Z, K, Z","turbo1","571778","1074297533","0"
"avx512f","VMOVAPD Z, K, mem","turbo1","615278","1105012727","0"
"avx512f","VMOVAPD mem, K, X","turbo0","1099528964","0","0"
"avx512f","VMOVAPD mem, K, Y","turbo0","1101603210","0","0"
"avx512f","VMOVAPD mem, K, Z","turbo1","579602","1098586501","0"
"avx512f","VMOVAPS X, K, X","turbo0","1072940483","0","0"
"avx512f","VMOVAPS X, K, mem","turbo0","1103370782","0","0"
"avx512f","VMOVAPS Y, K, Y","turbo0","1080861754","0","0"
"avx512f","VMOVAPS Y, K, mem","turbo0","1104111433","0","0"
"avx512f","VMOVAPS Z, K, Z","turbo1","552818","1079122599","0"
"avx512f","VMOVAPS Z, K, mem","turbo1","573287","1118139787","0"
"avx512f","VMOVAPS mem, K, X","turbo0","1099319099","0","0"
"avx512f","VMOVAPS mem, K, Y","turbo0","1101165240","0","0"
"avx512f","VMOVAPS mem, K, Z","turbo1","599245","1098541435","0"
"avx512f","VMOVDDUP X, K, X","turbo0","1062828652","0","0"
"avx512f","VMOVDDUP Y, K, Y","turbo0","1063911102","0","0"
"avx512f","VMOVDDUP Z, K, Z","turbo1","557675","1093223322","0"
"avx512f","VMOVDDUP mem, K, X","turbo0","1099865983","0","0"
"avx512f","VMOVDDUP mem, K, Y","turbo0","1101647757","0","0"
"avx512f","VMOVDDUP mem, K, Z","turbo1","534247","1098654247","0"
"avx512f","VMOVDQA32 X, K, X","turbo0","1073369674","0","0"
"avx512f","VMOVDQA32 X, K, mem","turbo0","1104040075","0","0"
"avx512f","VMOVDQA32 Y, K, Y","turbo0","1073051473","0","0"
"avx512f","VMOVDQA32 Y, K, mem","turbo0","1104115367","0","0"
"avx512f","VMOVDQA32 Z, K, Z","turbo1","567185","1078779300","0"
"avx512f","VMOVDQA32 Z, K, mem","turbo1","543251","1116093906","0"
"avx512f","VMOVDQA32 mem, K, X","turbo0","1100189356","0","0"
"avx512f","VMOVDQA32 mem, K, Y","turbo0","1101502698","0","0"
"avx512f","VMOVDQA32 mem, K, Z","turbo1","547313","1098392198","0"
"avx512f","VMOVDQA64 X, K, X","turbo0","1081233849","0","0"
"avx512f","VMOVDQA64 X, K, mem","turbo0","1103387419","0","0"
"avx512f","VMOVDQA64 Y, K, Y","turbo0","1073068431","0","0"
"avx512f","VMOVDQA64 Y, K, mem","turbo0","1104064676","0","0"
"avx512f","VMOVDQA64 Z, K, Z","turbo1","553101","1078290187","0"
"avx512f","VMOVDQA64 Z, K, mem","turbo1","558837","1116104425","0"
"avx512f","VMOVDQA64 mem, K, X","turbo0","1099260727","0","0"
"avx512f","VMOVDQA64 mem, K, Y","turbo0","1101700981","0","0"
"avx512f","VMOVDQA64 mem, K, Z","turbo1","561851","1098792741","0"
"avx512bw","VMOVDQU16 X, K, X","turbo0","1118786093","0","0"
"avx512bw","VMOVDQU16 X, K, mem","turbo0","1104231514","0","0"
"avx512bw","VMOVDQU16 Y, K, Y","turbo0","1571599112","0","0"
"avx512bw","VMOVDQU16 Y, K, mem","turbo0","1104121211","0","0"
"avx512bw","VMOVDQU16 Z, K, Z","turbo1","591422","1097092379","0"
"avx512bw","VMOVDQU16 Z, K, mem","turbo1","593719","1115765597","0"
"avx512bw","VMOVDQU16 mem, K, X","turbo0","1236285395","0","0"
"avx512bw","VMOVDQU16 mem, K, Y","turbo0","1235518526","0","0"
"avx512bw","VMOVDQU16 mem, K, Z","turbo1","571904","1153901668","0"
"avx512f","VMOVDQU32 X, K, X","turbo0","1079962722","0","0"
"avx512f","VMOVDQU32 X, K, mem","turbo0","1103869351","0","0"
"avx512f","VMOVDQU32 Y, K, Y","turbo0","1084712871","0","0"
"avx512f","VMOVDQU32 Y, K, mem","turbo0","1104264057","0","0"
"avx512f","VMOVDQU32 Z, K, Z","turbo1","646782","1078183123","0"
"avx512f","VMOVDQU32 Z, K, mem","turbo1","498391","1116280358","0"
"avx512f","VMOVDQU32 mem, K, X","turbo0","1099405667","0","0"
"avx512f","VMOVDQU32 mem, K, Y","turbo0","1101210087","0","0"
"avx512f","VMOVDQU32 mem, K, Z","turbo1","585107","1098801235","0"
"avx512f","VMOVDQU64 X, K, X","turbo0","1072740571","0","0"
"avx512f","VMOVDQU64 X, K, mem","turbo0","1103176380","0","0"
"avx512f","VMOVDQU64 Y, K, Y","turbo0","1073351328","0","0"
"avx512f","VMOVDQU64 Y, K, mem","turbo0","1104287435","0","0"
"avx512f","VMOVDQU64 Z, K, Z","turbo1","561721","1078635266","0"
"avx512f","VMOVDQU64 Z, K, mem","turbo1","557564","1115149443","0"
"avx512f","VMOVDQU64 mem, K, X","turbo0","1099434327","0","0"
"avx512f","VMOVDQU64 mem, K, Y","turbo0","1101037248","0","0"
"avx512f","VMOVDQU64 mem, K, Z","turbo1","580694","1098491188","0"
"avx512bw","VMOVDQU8 X, K, X","turbo0","1118667189","0","0"
"avx512bw","VMOVDQU8 X, K, mem","turbo0","1104566856","0","0"
"avx512bw","VMOVDQU8 Y, K, Y","turbo0","1119589322","0","0"
"avx512bw","VMOVDQU8 Y, K, mem","turbo0","1104806167","0","0"
"avx512bw","VMOVDQU8 Z, K, Z","turbo1","564180","1094500157","0"
"avx512bw","VMOVDQU8 Z, K, mem","turbo1","594878","1208085816","0"
"avx512bw","VMOVDQU8 mem, K, X","turbo0","1235613603","0","0"
"avx512bw","VMOVDQU8 mem, K, Y","turbo0","1235617612","0","0"
"avx512bw","VMOVDQU8 mem, K, Z","turbo1","594437","1153955420","0"
"avx512f","VMOVHPS X, mem","turbo0","1104373038","0","0"
"avx512f","VMOVHPS mem, X, X","turbo0","1106532456","0","0"
"avx512f","VMOVLHPS X, X, X","turbo0","1063629031","0","0"
"avx512f","VMOVNTDQ Y, mem","turbo0","1938555304","0","0"
"avx512f","VMOVNTDQ Z, mem","turbo1","926975","6587419769","0"
"avx512f","VMOVNTDQA mem, Z","turbo1","545205","1090896061","0"
"avx512f","VMOVNTPD Y, mem","turbo0","2036871234","0","0"
"avx512f","VMOVNTPD Z, mem","turbo1","909629","6867486188","0"
"avx512f","VMOVNTPS X, mem","turbo0","1926522045","0","0"
"avx512f","VMOVNTPS Z, mem","turbo1","876655","5860618825","0"
"avx512f","VMOVSD X, K, mem","turbo0","1103836919","0","0"
"avx512f","VMOVSD X, X, K, X","turbo0","1084545195","0","0"
"avx512f","VMOVSD mem, K, X","turbo0","1099770535","0","0"
"avx512f","VMOVSHDUP X, K, X","turbo0","1063518429","0","0"
"avx512f","VMOVSHDUP Y, K, Y","turbo0","1063813888","0","0"
"avx512f","VMOVSHDUP Z, K, Z","turbo1","601774","1092395220","0"
"avx512f","VMOVSHDUP mem, K, X","turbo0","1099802663","0","0"
"avx512f","VMOVSHDUP mem, K, Y","turbo0","1101500896","0","0"
"avx512f","VMOVSHDUP mem, K, Z","turbo1","518372","1098422894","0"
"avx512f","VMOVSLDUP X, K, X","turbo0","1062925079","0","0"
"avx512f","VMOVSLDUP Y, K, Y","turbo0","1063347731","0","0"
"avx512f","VMOVSLDUP Z, K, Z","turbo1","554182","1083294776","0"
"avx512f","VMOVSLDUP mem, K, X","turbo0","1099535572","0","0"
"avx512f","VMOVSLDUP mem, K, Y","turbo0","1101439685","0","0"
"avx512f","VMOVSLDUP mem, K, Z","turbo1","577331","1101274046","0"
"avx512f","VMOVSS X, K, mem","turbo0","1103684928","0","0"
"avx512f","VMOVSS X, X, K, X","turbo0","1084662681","0","0"
"avx512f","VMOVSS mem, K, X","turbo0","1099169290","0","0"
"avx512f","VMOVUPD X, K, X","turbo0","1072780976","0","0"
"avx512f","VMOVUPD X, K, mem","turbo0","1103385810","0","0"
"avx512f","VMOVUPD Y, K, Y","turbo0","1080659814","0","0"
"avx512f","VMOVUPD Y, K, mem","turbo0","1104242158","0","0"
"avx512f","VMOVUPD Z, K, Z","turbo1","594424","1078181453","0"
"avx512f","VMOVUPD Z, K, mem","turbo1","579070","1115746358","0"
"avx512f","VMOVUPD mem, K, X","turbo0","1099258331","0","0"
"avx512f","VMOVUPD mem, K, Y","turbo0","1101381343","0","0"
"avx512f","VMOVUPD mem, K, Z","turbo1","593833","1099199703","0"
"avx512f","VMOVUPS X, K, X","turbo0","1081010117","0","0"
"avx512f","VMOVUPS X, K, mem","turbo0","1104126468","0","0"
"avx512f","VMOVUPS Y, K, Y","turbo0","1081707825","0","0"
"avx512f","VMOVUPS Y, K, mem","turbo0","1104451146","0","0"
"avx512f","VMOVUPS Z, K, Z","turbo1","548739","1082849340","0"
"avx512f","VMOVUPS Z, K, mem","turbo1","572353","1116189301","0"
"avx512f","VMOVUPS mem, K, X","turbo0","1099374841","0","0"
"avx512f","VMOVUPS mem, K, Y","turbo0","1100889750","0","0"
"avx512f","VMOVUPS mem, K, Z","turbo1","546152","1098397154","0"
"avx512f","VMULPD X, X, K, X","turbo0","1215531761","0","0"
"avx512f","VMULPD Y, Y, K, Y","turbo0","1216099228","0","0"
"avx512f","VMULPD Z, Z, K, Z","turbo1","550734","1170787653","0"
"avx512f","VMULPD mem, X, K, X","turbo0","1311180689","0","0"
"avx512f","VMULPD mem, Y, K, Y","turbo0","1312571547","0","0"
"avx512f","VMULPD mem, Z, K, Z","turbo1","561301","1221842239","0"
"avx512f","VMULPS X, X, K, X","turbo0","1253289848","0","0"
"avx512f","VMULPS Y, Y, K, Y","turbo0","1215919530","0","0"
"avx512f","VMULPS Z, Z, K, Z","turbo2","625406","52187","1134702965"
"avx512f","VMULPS mem, X, K, X","turbo0","1372627939","0","0"
"avx512f","VMULPS mem, Y, K, Y","turbo0","1313788039","0","0"
"avx512f","VMULPS mem, Z, K, Z","turbo1","566843","1246838891","0"
"avx512f","VMULSD X, X, K, X","turbo0","1289501437","0","0"
"avx512f","VMULSD mem, X, K, X","turbo0","1312051972","0","0"
"avx512f","VMULSS X, X, K, X","turbo0","1289387162","0","0"
"avx512f","VMULSS mem, X, K, X","turbo0","1372199962","0","0"
"avx512dq","VORPD X, X, K, X","turbo0","1106807282","0","0"
"avx512dq","VORPD Y, Y, K, Y","turbo0","1099214628","0","0"
"avx512dq","VORPD Z, Z, K, Z","turbo1","615820","1079752487","0"
"avx512dq","VORPD mem, X, K, X","turbo0","1107024579","0","0"
"avx512dq","VORPD mem, Y, K, Y","turbo0","1107904082","0","0"
"avx512dq","VORPD mem, Z, K, Z","turbo1","568605","1096259897","0"
"avx512dq","VORPS X, X, K, X","turbo0","1090301190","0","0"
"avx512dq","VORPS Y, Y, K, Y","turbo0","1098949660","0","0"
"avx512dq","VORPS Z, Z, K, Z","turbo1","579105","1087519115","0"
"avx512dq","VORPS mem, X, K, X","turbo0","1106929729","0","0"
"avx512dq","VORPS mem, Y, K, Y","turbo0","1109616157","0","0"
"avx512dq","VORPS mem, Z, K, Z","turbo1","561389","1101869872","0"
"avx512bw","VPABSB X, K, X","turbo0","1171290714","0","0"
"avx512bw","VPABSB Y, K, Y","turbo0","1171398456","0","0"
"avx512bw","VPABSB Z, K, Z","turbo1","608690","1137462085","0"
"avx512bw","VPABSB mem, K, X","turbo0","1240226874","0","0"
"avx512bw","VPABSB mem, K, Y","turbo0","1241323735","0","0"
"avx512bw","VPABSB mem, K, Z","turbo1","570703","1157401349","0"
"avx512f","VPABSD X, K, X","turbo0","1119678278","0","0"
"avx512f","VPABSD Y, K, Y","turbo0","1118801671","0","0"
"avx512f","VPABSD Z, K, Z","turbo1","571992","1098182130","0"
"avx512f","VPABSD mem, K, X","turbo0","1098615796","0","0"
"avx512f","VPABSD mem, K, Y","turbo0","1102150895","0","0"
"avx512f","VPABSD mem, K, Z","turbo1","526663","1116509763","0"
"avx512f","VPABSQ X, K, X","turbo0","1066434606","0","0"
"avx512f","VPABSQ Y, K, Y","turbo0","1066849036","0","0"
"avx512f","VPABSQ Z, K, Z","turbo1","559836","1098330851","0"
"avx512f","VPABSQ mem, K, X","turbo0","1098739181","0","0"
"avx512f","VPABSQ mem, K, Y","turbo0","1100911048","0","0"
"avx512f","VPABSQ mem, K, Z","turbo1","592961","1115963732","0"
"avx512bw","VPABSW X, K, X","turbo0","1171051237","0","0"
"avx512bw","VPABSW Y, K, Y","turbo0","1171664349","0","0"
"avx512bw","VPABSW Z, K, Z","turbo1","563118","1137552024","0"
"avx512bw","VPABSW mem, K, X","turbo0","1241509056","0","0"
"avx512bw","VPABSW mem, K, Y","turbo0","1240718228","0","0"
"avx512bw","VPABSW mem, K, Z","turbo1","571692","1156941456","0"
"avx512bw","VPACKSSDW X, X, K, X","turbo0","1160001226","0","0"
"avx512bw","VPACKSSDW Y, Y, K, Y","turbo0","1159610623","0","0"
"avx512bw","VPACKSSDW Z, Z, K, Z","turbo1","601693","1153898184","0"
"avx512bw","VPACKSSDW mem, X, K, X","turbo0","1229538560","0","0"
"avx512bw","VPACKSSDW mem, Y, K, Y","turbo0","1230024974","0","0"
"avx512bw","VPACKSSDW mem, Z, K, Z","turbo1","574892","1171617466","0"
"avx512bw","VPACKSSWB X, X, K, X","turbo0","1160022939","0","0"
"avx512bw","VPACKSSWB Y, Y, K, Y","turbo0","1160026881","0","0"
"avx512bw","VPACKSSWB Z, Z, K, Z","turbo1","607117","1154175665","0"
"avx512bw","VPACKSSWB mem, X, K, X","turbo0","1229871528","0","0"
"avx512bw","VPACKSSWB mem, Y, K, Y","turbo0","1229882598","0","0"
"avx512bw","VPACKSSWB mem, Z, K, Z","turbo1","574646","1171651025","0"
"avx512bw","VPACKUSDW X, X, K, X","turbo0","1159810898","0","0"
"avx512bw","VPACKUSDW Y, Y, K, Y","turbo0","1160075000","0","0"
"avx512bw","VPACKUSDW Z, Z, K, Z","turbo1","563037","1165951461","0"
"avx512bw","VPACKUSDW mem, X, K, X","turbo0","1229822111","0","0"
"avx512bw","VPACKUSDW mem, Y, K, Y","turbo0","1230120149","0","0"
"avx512bw","VPACKUSDW mem, Z, K, Z","turbo1","559361","1171450780","0"
"avx512bw","VPACKUSWB X, X, K, X","turbo0","1159742949","0","0"
"avx512bw","VPACKUSWB Y, Y, K, Y","turbo0","1159746679","0","0"
"avx512bw","VPACKUSWB Z, Z, K, Z","turbo1","595999","1154105564","0"
"avx512bw","VPACKUSWB mem, X, K, X","turbo0","1230080126","0","0"
"avx512bw","VPACKUSWB mem, Y, K, Y","turbo0","1229807130","0","0"
"avx512bw","VPACKUSWB mem, Z, K, Z","turbo1","607614","1171301177","0"
"avx512bw","VPADDB X, X, K, X","turbo0","1166240269","0","0"
"avx512bw","VPADDB Y, Y, K, Y","turbo0","1166328539","0","0"
"avx512bw","VPADDB Z, Z, K, Z","turbo1","572517","1158919962","0"
"avx512bw","VPADDB mem, X, K, X","turbo0","1239179425","0","0"
"avx512bw","VPADDB mem, Y, K, Y","turbo0","1237943334","0","0"
"avx512bw","VPADDB mem, Z, K, Z","turbo1","599132","1176968397","0"
"avx512f","VPADDD X, X, K, X","turbo0","1097480655","0","0"
"avx512f","VPADDD Y, Y, K, Y","turbo0","1072193428","0","0"
"avx512f","VPADDD Z, Z, K, Z","turbo1","562250","1080247308","0"
"avx512f","VPADDD mem, X, K, X","turbo0","1097908693","0","0"
"avx512f","VPADDD mem, Y, K, Y","turbo0","1101055544","0","0"
"avx512f","VPADDD mem, Z, K, Z","turbo1","573886","1096331955","0"
"avx512f","VPADDQ X, X, K, X","turbo0","1072507349","0","0"
"avx512f","VPADDQ Y, Y, K, Y","turbo0","1097962605","0","0"
"avx512f","VPADDQ Z, Z, K, Z","turbo1","574373","1071170735","0"
