"extension","instruction form","class","level0","level1","level2"
"avx512f","VFNMSUB132PD mem, X, K, X","turbo0","1319679941","0","0"
"avx512f","VFNMSUB132PD mem, Y, K, Y","turbo0","1319821828","0","0"
"avx512f","VFNMSUB132PD mem, Z, K, Z","turbo1","4627573","1224130535","0"
"avx512f","VFNMSUB132PS X, X, K, X","turbo0","1223990821","0","0"
"avx512f","VFNMSUB132PS Y, Y, K, Y","turbo0","1222934073","0","0"
"avx512f","VFNMSUB132PS Z, Z, K, Z","turbo2","4004902","44965","1148065540"
"avx512f","VFNMSUB132PS mem, X, K, X","turbo0","1319567882","0","0"
"avx512f","VFNMSUB132PS mem, Y, K, Y","turbo0","1320166183","0","0"
"avx512f","VFNMSUB132PS mem, Z, K, Z","turbo1","4288375","1224317126","0"
"avx512f","VFNMSUB132SD X, X, K, X","turbo0","1294806704","0","0"
"avx512f","VFNMSUB132SD mem, X, K, X","turbo0","1320128616","0","0"
"avx512f","VFNMSUB132SS X, X, K, X","turbo0","1160225951","0","0"
"avx512f","VFNMSUB132SS mem, X, K, X","turbo0","1319781883","0","0"
"avx512f","VFNMSUB213PD X, X, K, X","turbo0","1223335816","0","0"
"avx512f","VFNMSUB213PD Y, Y, K, Y","turbo0","1223714485","0","0"
"avx512f","VFNMSUB213PD Z, Z, K, Z","turbo2","4054533","44873","1149339376"
"avx512f","VFNMSUB213PD mem, X, K, X","turbo0","1319872449","0","0"
"avx512f","VFNMSUB213PD mem, Y, K, Y","turbo0","1320078046","0","0"
"avx512f","VFNMSUB213PD mem, Z, K, Z","turbo1","4218233","1224497541","0"
"avx512f","VFNMSUB213PS X, X, K, X","turbo0","1222673698","0","0"
"avx512f","VFNMSUB213PS Y, Y, K, Y","turbo0","1222839584","0","0"
"avx512f","VFNMSUB213PS Z, Z, K, Z","turbo2","4102596","44643","1119552274"
"avx512f","VFNMSUB213PS mem, X, K, X","turbo0","1319876478","0","0"
"avx512f","VFNMSUB213PS mem, Y, K, Y","turbo0","1320110101","0","0"
"avx512f","VFNMSUB213PS mem, Z, K, Z","turbo1","4126741","1224188370","0"
"avx512f","VFNMSUB213SD X, X, K, X","turbo0","1160671430","0","0"
"avx512f","VFNMSUB213SD mem, X, K, X","turbo0","1320755243","0","0"
"avx512f","VFNMSUB213SS X, X, K, X","turbo0","1165195948","0","0"
"avx512f","VFNMSUB213SS mem, X, K, X","turbo0","1319527482","0","0"
"avx512f","VFNMSUB231PD X, X, K, X","turbo0","1223245656","0","0"
"avx512f","VFNMSUB231PD Y, Y, K, Y","turbo0","1222754744","0","0"
"avx512f","VFNMSUB231PD Z, Z, K, Z","turbo2","4351329","42688","1128835865"
"avx512f","VFNMSUB231PD mem, X, K, X","turbo0","1319964432","0","0"
"avx512f","VFNMSUB231PD mem, Y, K, Y","turbo0","1320137553","0","0"
"avx512f","VFNMSUB231PD mem, Z, K, Z","turbo1","4063154","1224185766","0"
"avx512f","VFNMSUB231PS X, X, K, X","turbo0","1222698299","0","0"
"avx512f","VFNMSUB231PS Y, Y, K, Y","turbo0","1222570793","0","0"
"avx512f","VFNMSUB231PS Z, Z, K, Z","turbo2","4369686","44666","1207985870"
"avx512f","VFNMSUB231PS mem, X, K, X","turbo0","1319699007","0","0"
"avx512f","VFNMSUB231PS mem, Y, K, Y","turbo0","1319724410","0","0"
"avx512f","VFNMSUB231PS mem, Z, K, Z","turbo1","4435961","1224627495","0"
"avx512f","VFNMSUB231SD X, X, K, X","turbo0","1160411014","0","0"
"avx512f","VFNMSUB231SD mem, X, K, X","turbo0","1319557652","0","0"
"avx512f","VFNMSUB231SS X, X, K, X","turbo0","1160141134","0","0"
"avx512f","VFNMSUB231SS mem, X, K, X","turbo0","1319628370","0","0"
"avx512dq","VFPCLASSPDX imm, X, K, K","turbo0","1111764334","0","0"
"avx512dq","VFPCLASSPDX imm, mem, K, K","turbo0","1126585494","0","0"
"avx512dq","VFPCLASSPDY imm, Y, K, K","turbo0","1111343937","0","0"
"avx512dq","VFPCLASSPDY imm, mem, K, K","turbo0","1126427580","0","0"
"avx512dq","VFPCLASSPDZ imm, Z, K, K","turbo1","4193427","1096866513","0"
"avx512dq","VFPCLASSPDZ imm, mem, K, K","turbo1","4122502","1123088543","0"
"avx512dq","VFPCLASSPSX imm, X, K, K","turbo0","1192761913","0","0"
"avx512dq","VFPCLASSPSX imm, mem, K, K","turbo0","1193724022","0","0"
"avx512dq","VFPCLASSPSY imm, Y, K, K","turbo0","1186316030","0","0"
"avx512dq","VFPCLASSPSY imm, mem, K, K","turbo0","1188703053","0","0"
"avx512dq","VFPCLASSPSZ imm, Z, K, K","turbo1","4268685","1165690363","0"
"avx512dq","VFPCLASSPSZ imm, mem, K, K","turbo1","4282590","1184320354","0"
"avx512dq","VFPCLASSSD imm, X, K, K","turbo0","1112375892","0","0"
"avx512dq","VFPCLASSSD imm, mem, K, K","turbo0","1127588509","0","0"
"avx512dq","VFPCLASSSS imm, X, K, K","turbo0","1193147384","0","0"
"avx512dq","VFPCLASSSS imm, mem, K, K","turbo0","1193300812","0","0"
"avx512f","VGATHERDPD mem, K, X","turbo0","1216146532","0","0"
"avx512f","VGATHERDPD mem, K, Y","turbo0","1375566511","0","0"
"avx512f","VGATHERDPD mem, K, Z","turbo1","4168677","1492395355","0"
"avx512f","VGATHERDPS mem, K, X","turbo0","1375220931","0","0"
"avx512f","VGATHERDPS mem, K, Y","turbo0","1419632808","0","0"
"avx512f","VGATHERDPS mem, K, Z","turbo1","4587072","1881593885","0"
"avx512f","VGATHERQPD mem, K, X","turbo0","1216096407","0","0"
"avx512f","VGATHERQPD mem, K, Y","turbo0","1375322493","0","0"
"avx512f","VGATHERQPD mem, K, Z","turbo1","4383139","1492415918","0"
"avx512f","VGATHERQPS mem, K, X","turbo0","1318281025","0","0"
"avx512f","VGATHERQPS mem, K, Y","turbo1","4295944","1417238069","0"
"avx512f","VGETEXPPD X, K, X","turbo0","1223037115","0","0"
"avx512f","VGETEXPPD Y, K, Y","turbo0","1222629745","0","0"
"avx512f","VGETEXPPD Z, K, Z","turbo2","4116624","42458","1118611315"
"avx512f","VGETEXPPD mem, K, X","turbo0","1319711334","0","0"
"avx512f","VGETEXPPD mem, K, Y","turbo0","1320207869","0","0"
"avx512f","VGETEXPPD mem, K, Z","turbo1","4356259","1189678610","0"
"avx512f","VGETEXPPS X, K, X","turbo0","1222569365","0","0"
"avx512f","VGETEXPPS Y, K, Y","turbo0","1223100822","0","0"
"avx512f","VGETEXPPS Z, K, Z","turbo2","3972189","52417","1133694318"
"avx512f","VGETEXPPS mem, K, X","turbo0","1319617383","0","0"
"avx512f","VGETEXPPS mem, K, Y","turbo0","1320231849","0","0"
"avx512f","VGETEXPPS mem, K, Z","turbo1","4283256","1189522428","0"
"avx512f","VGETEXPSD X, X, K, X","turbo0","1160479339","0","0"
"avx512f","VGETEXPSD mem, X, K, X","turbo0","1320638219","0","0"
"avx512f","VGETEXPSS X, X, K, X","turbo0","1160483734","0","0"
"avx512f","VGETEXPSS mem, X, K, X","turbo0","1319757872","0","0"
"avx512f","VGETMANTPD imm, X, K, X","turbo0","1222811080","0","0"
"avx512f","VGETMANTPD imm, Y, K, Y","turbo0","1222303513","0","0"
"avx512f","VGETMANTPD imm, Z, K, Z","turbo2","4187679","45149","1135024535"
"avx512f","VGETMANTPD imm, mem, K, X","turbo0","1310023819","0","0"
"avx512f","VGETMANTPD imm, mem, K, Y","turbo0","1310926670","0","0"
"avx512f","VGETMANTPD imm, mem, K, Z","turbo1","4226240","1191162455","0"
"avx512f","VGETMANTPS imm, X, K, X","turbo0","1222112351","0","0"
"avx512f","VGETMANTPS imm, Y, K, Y","turbo0","1221877607","0","0"
"avx512f","VGETMANTPS imm, Z, K, Z","turbo2","4215838","44804","1118458810"
"avx512f","VGETMANTPS imm, mem, K, X","turbo0","1309744690","0","0"
"avx512f","VGETMANTPS imm, mem, K, Y","turbo0","1310360224","0","0"
"avx512f","VGETMANTPS imm, mem, K, Z","turbo1","5311062","1190536073","0"
"avx512f","VGETMANTSD imm, X, X, K, X","turbo0","1160633139","0","0"
"avx512f","VGETMANTSD imm, mem, X, K, X","turbo0","1309510346","0","0"
"avx512f","VGETMANTSS imm, X, X, K, X","turbo0","1160329992","0","0"
"avx512f","VGETMANTSS imm, mem, X, K, X","turbo0","1309961778","0","0"
"avx512f","VINSERTF32X4 imm, X, Y, K, Y","turbo0","1167221954","0","0"
"avx512f","VINSERTF32X4 imm, X, Z, K, Z","turbo1","4009676","1137017954","0"
"avx512f","VINSERTF32X4 imm, mem, Y, K, Y","turbo0","1108482088","0","0"
"avx512f","VINSERTF32X4 imm, mem, Z, K, Z","turbo1","4329920","1102709948","0"
"avx512dq","VINSERTF32X8 imm, Y, Z, K, Z","turbo1","3981700","1156327454","0"
"avx512dq","VINSERTF32X8 imm, mem, Z, K, Z","turbo1","4011411","1102554336","0"
"avx512dq","VINSERTF64X2 imm, X, Y, K, Y","turbo0","1180231094","0","0"
"avx512dq","VINSERTF64X2 imm, X, Z, K, Z","turbo1","3700102","1156782017","0"
"avx512dq","VINSERTF64X2 imm, mem, Y, K, Y","turbo0","1116066824","0","0"
"avx512dq","VINSERTF64X2 imm, mem, Z, K, Z","turbo1","4083604","1102809421","0"
"avx512f","VINSERTF64X4 imm, Y, Z, K, Z","turbo1","5114810","1136010919","0"
"avx512f","VINSERTF64X4 imm, mem, Z, K, Z","turbo1","4251223","1102351246","0"
"avx512f","VINSERTI32X4 imm, X, Y, K, Y","turbo0","1166860378","0","0"
"avx512f","VINSERTI32X4 imm, X, Z, K, Z","turbo1","4136514","1149137807","0"
"avx512f","VINSERTI32X4 imm, mem, Y, K, Y","turbo0","1106980559","0","0"
"avx512f","VINSERTI32X4 imm, mem, Z, K, Z","turbo1","4427648","1107339740","0"
"avx512dq","VINSERTI32X8 imm, Y, Z, K, Z","turbo1","4618851","1187774759","0"
"avx512dq","VINSERTI32X8 imm, mem, Z, K, Z","turbo1","4352588","1102713399","0"
"avx512dq","VINSERTI64X2 imm, X, Y, K, Y","turbo0","1133462455","0","0"
"avx512dq","VINSERTI64X2 imm, X, Z, K, Z","turbo1","4033894","1156604847","0"
"avx512dq","VINSERTI64X2 imm, mem, Y, K, Y","turbo0","1115589480","0","0"
"avx512dq","VINSERTI64X2 imm, mem, Z, K, Z","turbo1","4208084","1102470900","0"
"avx512f","VINSERTI64X4 imm, Y, Z, K, Z","turbo1","4392534","1136174786","0"
"avx512f","VINSERTI64X4 imm, mem, Z, K, Z","turbo1","4415551","1102429237","0"
"avx512f","VMAXPD X, X, K, X","turbo0","1223558070","0","0"
"avx512f","VMAXPD Y, Y, K, Y","turbo0","1222646119","0","0"
"avx512f","VMAXPD Z, Z, K, Z","turbo2","4128178","43263","1119824024"
"avx512f","VMAXPD mem, X, K, X","turbo0","1319651328","0","0"
"avx512f","VMAXPD mem, Y, K, Y","turbo0","1320197073","0","0"
"avx512f","VMAXPD mem, Z, K, Z","turbo1","4101012","1223556693","0"
"avx512f","VMAXPS X, X, K, X","turbo0","1222868918","0","0"
"avx512f","VMAXPS Y, Y, K, Y","turbo0","1223634371","0","0"
"avx512f","VMAXPS Z, Z, K, Z","turbo2","4103127","44689","1119909244"
"avx512f","VMAXPS mem, X, K, X","turbo0","1319836640","0","0"
"avx512f","VMAXPS mem, Y, K, Y","turbo0","1320388988","0","0"
"avx512f","VMAXPS mem, Z, K, Z","turbo1","4246830","1224300545","0"
"avx512f","VMAXSD X, X, K, X","turbo0","1160123651","0","0"
"avx512f","VMAXSD mem, X, K, X","turbo0","1319749304","0","0"
"avx512f","VMAXSS X, X, K, X","turbo0","1160695789","0","0"
"avx512f","VMAXSS mem, X, K, X","turbo0","1320665689","0","0"
"avx512f","VMINPD X, X, K, X","turbo0","1223774233","0","0"
"avx512f","VMINPD Y, Y, K, Y","turbo0","1223013253","0","0"
"avx512f","VMINPD Z, Z, K, Z","turbo2","4301513","44643","1119491503"
"avx512f","VMINPD mem, X, K, X","turbo0","1319782678","0","0"
"avx512f","VMINPD mem, Y, K, Y","turbo0","1319638310","0","0"
"avx512f","VMINPD mem, Z, K, Z","turbo1","4048198","1224166128","0"
"avx512f","VMINPS X, X, K, X","turbo0","1223234446","0","0"
"avx512f","VMINPS Y, Y, K, Y","turbo0","1223747989","0","0"
"avx512f","VMINPS Z, Z, K, Z","turbo2","4239491","41377","1133229072"
"avx512f","VMINPS mem, X, K, X","turbo0","1319810686","0","0"
"avx512f","VMINPS mem, Y, K, Y","turbo0","1320199530","0","0"
"avx512f","VMINPS mem, Z, K, Z","turbo1","4175032","1224247668","0"
"avx512f","VMINSD X, X, K, X","turbo0","1160369483","0","0"
"avx512f","VMINSD mem, X, K, X","turbo0","1320043069","0","0"
"avx512f","VMINSS X, X, K, X","turbo0","1160744649","0","0"
"avx512f","VMINSS mem, X, K, X","turbo0","1319990144","0","0"
"avx512f","VMOVAPD X, K, X","turbo0","1079173522","0","0"
"avx512f","VMOVAPD X, K, mem","turbo0","1113650356","0","0"
"avx512f","VMOVAPD Y, K, Y","turbo0","1078142231","0","0"
"avx512f","VMOVAPD Y, K, mem","turbo0","1112728584","0","0"
"avx512f","VMOVAPD Z, K, Z","turbo1","4236583","1074935204","0"
"avx512f","VMOVAPD Z, K, mem","turbo1","4193873","1109129568","0"
"avx512f","VMOVAPD mem, K, X","turbo0","1109142368","0","0"
"avx512f","VMOVAPD mem, K, Y","turbo0","1108474121","0","0"
"avx512f","VMOVAPD mem, K, Z","turbo1","4244062","1099788419","0"
"avx512f","VMOVAPS X, K, X","turbo0","1078073541","0","0"
"avx512f","VMOVAPS X, K, mem","turbo0","1112731158","0","0"
"avx512f","VMOVAPS Y, K, Y","turbo0","1084719246","0","0"
"avx512f","VMOVAPS Y, K, mem","turbo0","1113060383","0","0"
"avx512f","VMOVAPS Z, K, Z","turbo1","4126433","1079516743","0"
"avx512f","VMOVAPS Z, K, mem","turbo1","4105673","1123415150","0"
"avx512f","VMOVAPS mem, K, X","turbo0","1108662409","0","0"
"avx512f","VMOVAPS mem, K, Y","turbo0","1108267460","0","0"
"avx512f","VMOVAPS mem, K, Z","turbo1","4262147","1099642618","0"
"avx512f","VMOVDDUP X, K, X","turbo0","1070444355","0","0"
"avx512f","VMOVDDUP Y, K, Y","turbo0","1070480824","0","0"
"avx512f","VMOVDDUP Z, K, Z","turbo1","5269417","1094184965","0"
"avx512f","VMOVDDUP mem, K, X","turbo0","1109450177","0","0"
"avx512f","VMOVDDUP mem, K, Y","turbo0","1108078192","0","0"
"avx512f","VMOVDDUP mem, K, Z","turbo1","4186822","1099876818","0"
"avx512f","VMOVDQA32 X, K, X","turbo0","1077961587","0","0"
"avx512f","VMOVDQA32 X, K, mem","turbo0","1113008208","0","0"
"avx512f","VMOVDQA32 Y, K, Y","turbo0","1077877681","0","0"
"avx512f","VMOVDQA32 Y, K, mem","turbo0","1113448582","0","0"
"avx512f","VMOVDQA32 Z, K, Z","turbo1","4377723","1078898681","0"
"avx512f","VMOVDQA32 Z, K, mem","turbo1","4277779","1123387142","0"
"avx512f","VMOVDQA32 mem, K, X","turbo0","1110369425","0","0"
"avx512f","VMOVDQA32 mem, K, Y","turbo0","1108585427","0","0"
"avx512f","VMOVDQA32 mem, K, Z","turbo1","4251964","1099734974","0"
"avx512f","VMOVDQA64 X, K, X","turbo0","1088325665","0","0"
"avx512f","VMOVDQA64 X, K, mem","turbo0","1113467248","0","0"
"avx512f","VMOVDQA64 Y, K, Y","turbo0","1077832862","0","0"
"avx512f","VMOVDQA64 Y, K, mem","turbo0","1113281804","0","0"
"avx512f","VMOVDQA64 Z, K, Z","turbo1","4233816","1079456706","0"
"avx512f","VMOVDQA64 Z, K, mem","turbo1","4204208","1123547505","0"
"avx512f","VMOVDQA64 mem, K, X","turbo0","1109289078","0","0"
"avx512f","VMOVDQA64 mem, K, Y","turbo0","1108249185","0","0"
"avx512f","VMOVDQA64 mem, K, Z","turbo1","4081919","1099753840","0"
"avx512bw","VMOVDQU16 X, K, X","turbo0","1124437431","0","0"
"avx512bw","VMOVDQU16 X, K, mem","turbo0","1113062287","0","0"
"avx512bw","VMOVDQU16 Y, K, Y","turbo0","1124526971","0","0"
"avx512bw","VMOVDQU16 Y, K, mem","turbo0","1113397926","0","0"
"avx512bw","VMOVDQU16 Z, K, Z","turbo1","4254683","1098963384","0"
"avx512bw","VMOVDQU16 Z, K, mem","turbo1","4249295","1123183793","0"
"avx512bw","VMOVDQU16 mem, K, X","turbo0","1242629215","0","0"
"avx512bw","VMOVDQU16 mem, K, Y","turbo0","1242419756","0","0"
"avx512bw","VMOVDQU16 mem, K, Z","turbo1","4077062","1155781002","0"
"avx512f","VMOVDQU32 X, K, X","turbo0","1078453726","0","0"
"avx512f","VMOVDQU32 X, K, mem","turbo0","1113956262","0","0"
"avx512f","VMOVDQU32 Y, K, Y","turbo0","1089978931","0","0"
"avx512f","VMOVDQU32 Y, K, mem","turbo0","1113560241","0","0"
"avx512f","VMOVDQU32 Z, K, Z","turbo1","4272227","1079400583","0"
"avx512f","VMOVDQU32 Z, K, mem","turbo1","4257416","1123414287","0"
"avx512f","VMOVDQU32 mem, K, X","turbo0","1108585765","0","0"
"avx512f","VMOVDQU32 mem, K, Y","turbo0","1108284878","0","0"
"avx512f","VMOVDQU32 mem, K, Z","turbo1","4115532","1099744364","0"
"avx512f","VMOVDQU64 X, K, X","turbo0","1077929784","0","0"
"avx512f","VMOVDQU64 X, K, mem","turbo0","1113304219","0","0"
"avx512f","VMOVDQU64 Y, K, Y","turbo0","1078135638","0","0"
"avx512f","VMOVDQU64 Y, K, mem","turbo0","1113089384","0","0"
"avx512f","VMOVDQU64 Z, K, Z","turbo1","4284350","1079546196","0"
"avx512f","VMOVDQU64 Z, K, mem","turbo1","4251611","1123440949","0"
"avx512f","VMOVDQU64 mem, K, X","turbo0","1108680728","0","0"
"avx512f","VMOVDQU64 mem, K, Y","turbo0","1108473711","0","0"
"avx512f","VMOVDQU64 mem, K, Z","turbo1","4211613","1099722300","0"
"avx512bw","VMOVDQU8 X, K, X","turbo0","1124456528","0","0"
"avx512bw","VMOVDQU8 X, K, mem","turbo0","1113008033","0","0"
"avx512bw","VMOVDQU8 Y, K, Y","turbo0","1125167625","0","0"
"avx512bw","VMOVDQU8 Y, K, mem","turbo0","1113052849","0","0"
"avx512bw","VMOVDQU8 Z, K, Z","turbo1","4545752","1094302250","0"
"avx512bw","VMOVDQU8 Z, K, mem","turbo1","4262864","1213720353","0"
"avx512bw","VMOVDQU8 mem, K, X","turbo0","1242043207","0","0"
"avx512bw","VMOVDQU8 mem, K, Y","turbo0","1243476625","0","0"
"avx512bw","VMOVDQU8 mem, K, Z","turbo1","4532885","1155683620","0"
"avx512f","VMOVHPS X, mem","turbo0","1113165774","0","0"
"avx512f","VMOVHPS mem, X, X","turbo0","1107773335","0","0"
"avx512f","VMOVLHPS X, X, X","turbo0","1070389989","0","0"
"avx512f","VMOVNTDQ Y, mem","turbo0","1649038016","0","0"
"avx512f","VMOVNTDQ Z, mem","turbo1","7165344","7419714303","0"
"avx512f","VMOVNTDQA mem, Z","turbo1","4080363","1091984626","0"
"avx512f","VMOVNTPD Y, mem","turbo0","1647834475","0","0"
"avx512f","VMOVNTPD Z, mem","turbo1","6858657","6673881333","0"
"avx512f","VMOVNTPS X, mem","turbo0","1650500538","0","0"
"avx512f","VMOVNTPS Z, mem","turbo1","7514563","8248247747","0"
"avx512f","VMOVSD X, K, mem","turbo0","1113232986","0","0"
"avx512f","VMOVSD X, X, K, X","turbo0","1089345775","0","0"
"avx512f","VMOVSD mem, K, X","turbo0","1109327396","0","0"
"avx512f","VMOVSHDUP X, K, X","turbo0","1070274577","0","0"
"avx512f","VMOVSHDUP Y, K, Y","turbo0","1070601002","0","0"
"avx512f","VMOVSHDUP Z, K, Z","turbo1","4294798","1094402844","0"
"avx512f","VMOVSHDUP mem, K, X","turbo0","1109282453","0","0"
"avx512f","VMOVSHDUP mem, K, Y","turbo0","1108316867","0","0"
"avx512f","VMOVSHDUP mem, K, Z","turbo1","4395525","1099723423","0"
"avx512f","VMOVSLDUP X, K, X","turbo0","1070410530","0","0"
"avx512f","VMOVSLDUP Y, K, Y","turbo0","1070357618","0","0"
"avx512f","VMOVSLDUP Z, K, Z","turbo1","4289751","1084925609","0"
"avx512f","VMOVSLDUP mem, K, X","turbo0","1109284025","0","0"
"avx512f","VMOVSLDUP mem, K, Y","turbo0","1108431275","0","0"
"avx512f","VMOVSLDUP mem, K, Z","turbo1","4304873","1105253995","0"
"avx512f","VMOVSS X, K, mem","turbo0","1113008589","0","0"
"avx512f","VMOVSS X, X, K, X","turbo0","1089168522","0","0"
"avx512f","VMOVSS mem, K, X","turbo0","1109463733","0","0"
"avx512f","VMOVUPD X, K, X","turbo0","1078027760","0","0"
"avx512f","VMOVUPD X, K, mem","turbo0","1113325538","0","0"
"avx512f","VMOVUPD Y, K, Y","turbo0","1084909289","0","0"
"avx512f","VMOVUPD Y, K, mem","turbo0","1113227732","0","0"
"avx512f","VMOVUPD Z, K, Z","turbo1","4515474","1079435412","0"
"avx512f","VMOVUPD Z, K, mem","turbo1","4306922","1123302174","0"
"avx512f","VMOVUPD mem, K, X","turbo0","1110027582","0","0"
"avx512f","VMOVUPD mem, K, Y","turbo0","1108471403","0","0"
"avx512f","VMOVUPD mem, K, Z","turbo1","4002620","1099820620","0"
"avx512f","VMOVUPS X, K, X","turbo0","1084768307","0","0"
"avx512f","VMOVUPS X, K, mem","turbo0","1113407467","0","0"
"avx512f","VMOVUPS Y, K, Y","turbo0","1077991956","0","0"
"avx512f","VMOVUPS Y, K, mem","turbo0","1113761550","0","0"
"avx512f","VMOVUPS Z, K, Z","turbo1","4158299","1081556309","0"
"avx512f","VMOVUPS Z, K, mem","turbo1","4285653","1123455281","0"
"avx512f","VMOVUPS mem, K, X","turbo0","1109412620","0","0"
"avx512f","VMOVUPS mem, K, Y","turbo0","1108638217","0","0"
"avx512f","VMOVUPS mem, K, Z","turbo1","4233238","1099788639","0"
"avx512f","VMULPD X, X, K, X","turbo0","1222682114","0","0"
"avx512f","VMULPD Y, Y, K, Y","turbo0","1222850906","0","0"
"avx512f","VMULPD Z, Z, K, Z","turbo1","4286170","1170944436","0"
"avx512f","VMULPD mem, X, K, X","turbo0","1321276125","0","0"
"avx512f","VMULPD mem, Y, K, Y","turbo0","1320218672","0","0"
"avx512f","VMULPD mem, Z, K, Z","turbo1","4317689","1224156287","0"
"avx512f","VMULPS X, X, K, X","turbo0","1223069832","0","0"
"avx512f","VMULPS Y, Y, K, Y","turbo0","1222865241","0","0"
"avx512f","VMULPS Z, Z, K, Z","turbo2","4224584","47288","1138313471"
"avx512f","VMULPS mem, X, K, X","turbo0","1319715307","0","0"
"avx512f","VMULPS mem, Y, K, Y","turbo0","1320021994","0","0"
"avx512f","VMULPS mem, Z, K, Z","turbo1","4319788","1248376083","0"
"avx512f","VMULSD X, X, K, X","turbo0","1296838448","0","0"
"avx512f","VMULSD mem, X, K, X","turbo0","1319648862","0","0"
"avx512f","VMULSS X, X, K, X","turbo0","1294969079","0","0"
"avx512f","VMULSS mem, X, K, X","turbo0","1320216790","0","0"
"avx512dq","VORPD X, X, K, X","turbo0","1108669669","0","0"
"avx512dq","VORPD Y, Y, K, Y","turbo0","1095539329","0","0"
"avx512dq","VORPD Z, Z, K, Z","turbo1","4319621","1078490996","0"
"avx512dq","VORPD mem, X, K, X","turbo0","1112241150","0","0"
"avx512dq","VORPD mem, Y, K, Y","turbo0","1112908796","0","0"
"avx512dq","VORPD mem, Z, K, Z","turbo1","4096060","1097567300","0"
"avx512dq","VORPS X, X, K, X","turbo0","1095675091","0","0"
"avx512dq","VORPS Y, Y, K, Y","turbo0","1104023276","0","0"
"avx512dq","VORPS Z, Z, K, Z","turbo1","4058544","1078387324","0"
"avx512dq","VORPS mem, X, K, X","turbo0","1112541230","0","0"
"avx512dq","VORPS mem, Y, K, Y","turbo0","1114900839","0","0"
"avx512dq","VORPS mem, Z, K, Z","turbo1","4353257","1097543825","0"
"avx512bw","VPABSB X, K, X","turbo0","1175702980","0","0"
"avx512bw","VPABSB Y, K, Y","turbo0","1175675054","0","0"
"avx512bw","VPABSB Z, K, Z","turbo1","4118533","1141450697","0"
"avx512bw","VPABSB mem, K, X","turbo0","1250118263","0","0"
"avx512bw","VPABSB mem, K, Y","turbo0","1250037846","0","0"
"avx512bw","VPABSB mem, K, Z","turbo1","4410904","1160907664","0"
"avx512f","VPABSD X, K, X","turbo0","1125928972","0","0"
"avx512f","VPABSD Y, K, Y","turbo0","1072893315","0","0"
"avx512f","VPABSD Z, K, Z","turbo1","4299446","1099388437","0"
"avx512f","VPABSD mem, K, X","turbo0","1107801960","0","0"
"avx512f","VPABSD mem, K, Y","turbo0","1109301310","0","0"
"avx512f","VPABSD mem, K, Z","turbo1","4322519","1117380741","0"
"avx512f","VPABSQ X, K, X","turbo0","1073166925","0","0"
"avx512f","VPABSQ Y, K, Y","turbo0","1073270191","0","0"
"avx512f","VPABSQ Z, K, Z","turbo1","4283020","1099940845","0"
"avx512f","VPABSQ mem, K, X","turbo0","1107343089","0","0"
"avx512f","VPABSQ mem, K, Y","turbo0","1109793734","0","0"
"avx512f","VPABSQ mem, K, Z","turbo1","4623623","1116894659","0"
"avx512bw","VPABSW X, K, X","turbo0","1176774419","0","0"
"avx512bw","VPABSW Y, K, Y","turbo0","1175646997","0","0"
"avx512bw","VPABSW Z, K, Z","turbo1","4311147","1141773391","0"
"avx512bw","VPABSW mem, K, X","turbo0","1250152055","0","0"
"avx512bw","VPABSW mem, K, Y","turbo0","1250477570","0","0"
"avx512bw","VPABSW mem, K, Z","turbo1","4385944","1160645250","0"
"avx512bw","VPACKSSDW X, X, K, X","turbo0","1164629467","0","0"
"avx512bw","VPACKSSDW Y, Y, K, Y","turbo0","1164824331","0","0"
"avx512bw","VPACKSSDW Z, Z, K, Z","turbo1","4027094","1155508955","0"
"avx512bw","VPACKSSDW mem, X, K, X","turbo0","1234768702","0","0"
"avx512bw","VPACKSSDW mem, Y, K, Y","turbo0","1234104403","0","0"
"avx512bw","VPACKSSDW mem, Z, K, Z","turbo1","4079706","1173843094","0"
"avx512bw","VPACKSSWB X, X, K, X","turbo0","1165066716","0","0"
"avx512bw","VPACKSSWB Y, Y, K, Y","turbo0","1164812185","0","0"
"avx512bw","VPACKSSWB Z, Z, K, Z","turbo1","4214962","1155648177","0"
"avx512bw","VPACKSSWB mem, X, K, X","turbo0","1234165800","0","0"
"avx512bw","VPACKSSWB mem, Y, K, Y","turbo0","1235427955","0","0"
"avx512bw","VPACKSSWB mem, Z, K, Z","turbo1","4210519","1174248149","0"
"avx512bw","VPACKUSDW X, X, K, X","turbo0","1165798329","0","0"
"avx512bw","VPACKUSDW Y, Y, K, Y","turbo0","1164884810","0","0"
"avx512bw","VPACKUSDW Z, Z, K, Z","turbo1","4054384","1166864269","0"
"avx512bw","VPACKUSDW mem, X, K, X","turbo0","1234413170","0","0"
"avx512bw","VPACKUSDW mem, Y, K, Y","turbo0","1235017555","0","0"
"avx512bw","VPACKUSDW mem, Z, K, Z","turbo1","4131592","1173967450","0"
"avx512bw","VPACKUSWB X, X, K, X","turbo0","1165752727","0","0"
"avx512bw","VPACKUSWB Y, Y, K, Y","turbo0","1164799293","0","0"
"avx512bw","VPACKUSWB Z, Z, K, Z","turbo1","4048523","1155545765","0"
"avx512bw","VPACKUSWB mem, X, K, X","turbo0","1234698890","0","0"
"avx512bw","VPACKUSWB mem, Y, K, Y","turbo0","1234424789","0","0"
"avx512bw","VPACKUSWB mem, Z, K, Z","turbo1","4325004","1173734651","0"
